label,text
有印象,好像是吧
加下微信/发信息/发个短信/发资料,发我短信
打过了/不要打电话,来过电话
咨询操作,怎么整的
没通过怎么办,申请不二次通过怎么办
额度循环,是循环额度
咨询操作,要怎么？弄
不舒服,我在医院输液呢
额度太少,额度太低了不用了谢谢啊
肯定,哎有的
肯定,喂嗯嗯好
额度用途,可以用咋哪里这笔钱
肯定,知道了谢谢你。
骗子/骗人,真的吗
在忙/在开会/在开车,我还在忙
否定/拒绝,啊知道了知道啊但是不需要好谢谢
否定/拒绝,我就是不还
在忙/在开会/在开车,我在开车之后再说
额度太少,收到过但是额度用这么低没使用
利息高,有 那个贷款利息太高了
之前被拒了,申请被你们拒绝了
咨询操作,呃怎么样操作啊
咨询利息/费用,利息如何是怎么样
在忙/在开会/在开车,好我现在忙现在忙
什么平台,啊。你哪位
号码是哪来的,你为什么知道道我电话话
什么平台,找我有什么事你谁呀
骗子/骗人,能信吗
咨询操作,弄咋啦
调戏AI,请问你几岁
没通过怎么办,为什么申请为啥不通过
肯定,我知道女士
咨询利息/费用,一万多少利息每期
号码是哪来的,信息息你从哪得
没通过怎么办,但是也没有显示借款不通过呀
打过了/不要打电话,你们烦不烦一直
肯定,对呀就是我
不舒服,头疼
不舒服,现在身体不舒服
否定/拒绝,现在不考虑
运营商提示音,你说的我都记下来了稍后我会告诉他的你也可以一会再打电话过来拜拜
在忙/在开会/在开车,晚一点再说
嗯啊哦额/模糊回答,哦哦。
投诉,再打电话我就报警啊
号码是哪来的,怎么会有我的联系方
骗子/骗人,公司可不可信
恢复词,嗯。怎么啦
重复,；说的什么意！思
质疑机器人,我觉得你不是真人
否定/拒绝,那不要了谢谢啊
投诉,消费协会
咨询额度-通用,贷款的额度最高能有多少
犹豫中/考虑下,不急我先想想
肯定,是的是是
加下微信/发信息/发个短信/发资料,怎么找你
咨询提前还款,如果贷款可以提前还款吗
号码是哪来的,怎么会有我信息
肯定,对呀有什么事
会不会放款失败,放款失败
否定/拒绝,哦没注意我现在不需要了谢
打错了,我这个字打错了
运营商提示音,你有什么事可以先和我说我帮您转达
肯定,啊你好我是
肯定,啊行谢谢啊
打错了,你妹啊打错了
恢复词,你再给我讲讲
否定/拒绝,不考虑不考虑
咨询利息/费用,介绍利息费一下利息
骗子/骗人,怎么服务
咨询额度-通用,最多能申请多少额度
什么平台,你的名字是
肯定,需要什么样
肯定,就等我是吧
肯定,诶我说
咨询利息/费用,如何算可否的费用
人工服务,转人工报
咨询提前还款,我可以申请提前还款吗
打过了/不要打电话,不要再给我打电话了我联系不上
打错了,滚打错了
没通过怎么办,申请不通过会上传征信吗
否定/拒绝,我一点也不满意
咨询提前还款,这款不可以提前还吗
加下微信/发信息/发个短信/发资料,把这些内容发到我手机机上
咨询额度-通用,最高额度是多少
肯定,对是我
肯定,哦行行行
咨询额度-通用,我这边需要一百二十万
否定/拒绝,好好不需要
额度循环,循环使用是什么意思
嗯啊哦额/模糊回答,恩恩
额度太少,4万块钱太少了
肯定,嗯有
已经申请到了,前段时间已经申请了
重复,什么事啥啊
加下微信/发信息/发个短信/发资料,发微信息信息
额度太少,我开的额度小太
恢复词,听到听到你讲。
打错了,我说我不是打错了
打款渠道,这几万块钱怎么打给我尼
肯定,好的好好谢谢
否定/拒绝,哦没有没有
打过了/不要打电话,天天打天天打烦不烦呀都给你们说了不要打了他已经不是我们家的人
咨询提前还款,电话号码换了怎么提前还款
已经申请到了,我已经申请到额度了谢谢哦
没通过怎么办,被你们公司回绝了
没通过怎么办,临时额度为什么：不通过
肯定,是我说了是的
否定/拒绝,不领取
否定/拒绝,嗯不是
加下微信/发信息/发个短信/发资料,资料料发到我的手机机
咨询提前还款,提前还款怎么还
额度太少,我看了就一千块钱额度太低了
恢复词,找我有事
咨询提前还款,你的意思是说现金不可以提前还款吗
运营商提示音,没什么事我先挂断了我会尽快通知机主
投诉,我要控告你们骗子银行
骗子/骗人,骗子公司
期数,一般分期3个月行吗
在忙/在开会/在开车,现在没空一会再说
恢复词,怎么了？
打错了,我不是哈打错了
否定/拒绝,啊不用了谢谢
没通过怎么办,：怎么。有额度审核不通过
恢复词,再说说看
骗子/骗人,瞎搞
号码是哪来的,知道道我的手机
肯定,啊啊对对
咨询利息/费用,贷款用利息吗
申请条件,有什么义务/
咨询利息/费用,麻烦说一下利息
快说重点,说的太慢了
没通过怎么办,！借不了
在忙/在开会/在开车,我在工地上听不见现在没时间
征信不好,我负债太高了
肯定,呃好的好好
恢复词,好啊跟我讲
恢复词,我觉得你讲的对
肯定,我需要
否定/拒绝,哎你说我不要贷款啊
咨询利息/费用,贷款罚息利息
咨询放款速度,什么时候可以取钱
投诉,投诉电话给我
号码是哪来的,你们从哪找到
肯定,是我啥事
否定/拒绝,不满意
犹豫中/考虑下,不确定我要去问一下
投诉,为什么为什么审核投诉的
咨询操作,去哪里看
肯定,说本人用的呀已经用了一年了
咨询操作,怎么贷款操作呢
咨询放款速度,贷款蛮快的
否定/拒绝,别发短信
打款渠道,怎么打钱给我
肯定,好的好的行了行了好。
什么平台,怎么称呼
咨询操作,看到在哪我余额
什么平台,干嘛的你谁呀
什么平台,您是哪的呀
否定/拒绝,撇的狠
加下微信/发信息/发个短信/发资料,资料料给我先看看
打错了,好你打错了好拜拜
额度太少,我说你那金额太小喊了
嗯啊哦额/模糊回答,嗯哦哦
什么平台,你是哪啊
咨询利息/费用,年利息
咨询利息/费用,违约金是多少
没通过怎么办,被你们平台回绝。了
否定/拒绝,没有了没有了
在忙/在开会/在开车,稍等一下我在上课
肯定,嗯对对对对。
咨询操作,呀怎么用啊
咨询提前还款,提前结清还款怎么做
骗子/骗人,都没听说过你们公司
运营商提示音,您说的我都记下来了稍后我会告诉他的您也可以一会再打电话过来。祝您虎虎生威万事如意
投诉,你在这样我报警了
咨询利息/费用,利息是如何算的
肯定,啊是的是的你说嘛。
咨询放款速度,可以几天放款
额度太少,你们在这个太？少了
不舒服,脚踩在钉子上了
号码是哪来的,怎么联系到
快说重点,讲重点
咨询额度-通用,能贷50万吗
申请条件,拒没有条件限制吗
没通过怎么办,你们告诉我可以贷款现在怎么通过不呢
否定/拒绝,没那打算
咨询提前还款,提前预约还款怎么能还
什么平台,哪里的你是
否定/拒绝,我觉得非常差
咨询提前还款,借款后可以提早还款吗
打过了/不要打电话,这么多人打给我
咨询操作,咋办啦
肯定,试过的然后呢一两个月了
调戏AI,你挺小的吧
咨询利息/费用,利息是几栋
什么平台,你们这是哪个电销渠道
否定/拒绝,不想了解
加下微信/发信息/发个短信/发资料,发手机机上
肯定,喂好勒
咨询操作,嗯怎么呢操作
肯定,对啊。是我
肯定,我就是本人吗
咨询利息/费用,你？们利息怎么算呢
加下微信/发信息/发个短信/发资料,详细的发短信信息给我
肯定,啊是的你是
咨询操作,嗯行我他还款怎么办理
骗子/骗人,哪些保障
快说重点,我们互相都直接点
咨询利息/费用,费用咋算
额度用途,哪些地方可以用这个额度呢
投诉,我要投诉你们的工作人员
肯定,嗯对
咨询利息/费用,讲下利息
运营商提示音,您有什么事可以先和我说我帮您转达
肯定,你给我申请吧
质疑机器人,说话声音太假
号码是哪来的,我的号码码谁给你
没通过怎么办,什么原因没通过
肯定,对哎你好。
肯定,是我干嘛
否定/拒绝,目前没需要
否定/拒绝,目前我并不想
提额券,额度可以调整吗
肯定,是有什么事吗
肯定,行好嘞
重复,什么事讲扯。
投诉,我要投诉你们工作人员
额度太少,不行你这个额度太：低了
号码是哪来的,你们从哪里得到我的信息息
否定/拒绝,用不到
号码是哪来的,怎么搞
恢复词,是的你说话
肯定,咋啦就是我
肯定,嗯好的好的知道了
肯定,哎是你讲
电话号码,你们的电话号码
否定/拒绝,不用啊
人工服务,转接；客服
额度太少,：4万太少了
什么平台,你是哪家保险公司的
犹豫中/考虑下,到时候再谈
否定/拒绝,我知道你这个老是这么低我是不想用
咨询额度-通用,你两千块钱我还好意思拿啊两千块钱还够干什么
上征信,会影响征信吗
没通过怎么办,这些我都；满：足了为什么；还是？不。通过？
打过了/不要打电话,又打电话给我
打错了,不是得哈你打错了
质疑机器人,你是电脑人
投诉,投诉电话是什么
肯定,啊啊有啊
电话号码,给我个联系电话
额度太少,不够4万
咨询利息/费用,？利息；说下
征信不好,银行黑名单
不专业,您太不专业了
质疑机器人,是人还是机器人
咨询利息/费用,费！用如何？算
肯定,好行。
咨询利息/费用,说利息下
咨询APP名字,你们什么app啊
咨询利息/费用,贷！款！利率
肯定,对对就是是我怎么算
咨询提前还款,可以提前全额还款吗
投诉,媒体
咨询提前还款,借钱可以提前还吗
打错了,他错了不错了
肯定,您说可以的
打错了,你打错了啊
咨询提前还款,可哟提前还款吗
申请条件,有概率什么政策/
没印象,已经没有印象了
咨询操作,怎么操！作啊
肯定,好的
肯定,我一直在用啊
加下微信/发信息/发个短信/发资料,发个信息息
号码是哪来的,你怎么有我电话话
否定/拒绝,我现在我暂时不需要
否定/拒绝,及时还不了
恢复词,啊请讲。
肯定,恩好的我知道了
什么平台,你是什么名字
在忙/在开会/在开车,我在开会待会打回来给你
号码是哪来的,怎么知道道我的信息息
咨询放款速度,要几天放款
加下微信/发信息/发个短信/发资料,发给
咨询操作,怎么整：的
什么平台,你是谁
不专业,你们不是专业做这个的吧
否定/拒绝,没意向合作
否定/拒绝,完全不需要
骗子/骗人,为什么要我相信你们
加下微信/发信息/发个短信/发资料,资料料发我先看下
运营商提示音,有事可以和我说我都会替您转达的
质疑数据安全,骚扰联系人吗
嗯啊哦额/模糊回答,呃啊
否定/拒绝,我没有吧
否定/拒绝,不快
工号,请问你的工号多少
咨询利息/费用,说说利息
否定/拒绝,偏不还
电话号码,你们电话
否定/拒绝,好的不要
